order_id,restaurant_id,order_date,order_value_eur,order_channel,fulfilment_type,order_status,order_month,is_completed,net_order_value_eur
ORD-0051207,R-0126,2025-03-08,26.71,app,delivery,completed,2025-03-01,1,26.71
ORD-0132576,R-0324,2025-03-08,34.26,app,delivery,completed,2025-03-01,1,34.26
ORD-0214943,R-0495,2025-03-08,63.33,app,delivery,completed,2025-03-01,1,63.33
ORD-0105278,R-0236,2025-03-08,32.13,app,delivery,completed,2025-03-01,1,32.13
ORD-0105261,R-0236,2025-03-08,20.88,app,delivery,completed,2025-03-01,1,20.88
ORD-0101696,R-0230,2025-03-08,41.41,app,delivery,completed,2025-03-01,1,41.41
ORD-0005889,R-0010,2025-03-08,62.02,web,pickup,completed,2025-03-01,1,62.02
ORD-0101684,R-0230,2025-03-08,27.71,web,pickup,completed,2025-03-01,1,27.71
ORD-0059249,R-0143,2025-03-08,35.33,web,delivery,completed,2025-03-01,1,35.33
ORD-0224748,R-0525,2025-03-08,11.25,app,pickup,completed,2025-03-01,1,11.25
ORD-0059254,R-0143,2025-03-08,55.64,app,pickup,completed,2025-03-01,1,55.64
ORD-0100967,R-0227,2025-03-08,32.0,web,delivery,completed,2025-03-01,1,32.0
ORD-0140486,R-0344,2025-03-08,35.41,app,delivery,completed,2025-03-01,1,35.41
ORD-0051176,R-0126,2025-03-08,39.14,web,delivery,completed,2025-03-01,1,39.14
ORD-0073980,R-0171,2025-03-08,15.81,web,pickup,completed,2025-03-01,1,15.81
ORD-0245861,R-0570,2025-03-08,33.58,web,delivery,completed,2025-03-01,1,33.58
ORD-0148045,R-0357,2025-03-08,31.18,web,pickup,completed,2025-03-01,1,31.18
ORD-0005855,R-0010,2025-03-08,71.64,web,pickup,cancelled,2025-03-01,0,0.0
ORD-0244757,R-0568,2025-03-08,25.11,app,pickup,completed,2025-03-01,1,25.11
ORD-0148062,R-0357,2025-03-08,31.72,app,delivery,completed,2025-03-01,1,31.72
ORD-0152244,R-0363,2025-03-09,16.27,web,pickup,completed,2025-03-01,1,16.27
ORD-0148061,R-0357,2025-03-09,18.32,web,delivery,completed,2025-03-01,1,18.32
ORD-0152236,R-0363,2025-03-09,14.33,web,pickup,completed,2025-03-01,1,14.33
ORD-0152233,R-0363,2025-03-09,14.34,web,pickup,completed,2025-03-01,1,14.34
ORD-0162550,R-0379,2025-03-09,16.0,web,delivery,completed,2025-03-01,1,16.0
ORD-0162555,R-0379,2025-03-09,33.07,app,pickup,completed,2025-03-01,1,33.07
ORD-0192599,R-0446,2025-03-09,35.88,app,pickup,completed,2025-03-01,1,35.88
ORD-0073984,R-0171,2025-03-09,27.64,app,delivery,completed,2025-03-01,1,27.64
ORD-0148065,R-0357,2025-03-09,30.38,app,pickup,completed,2025-03-01,1,30.38
ORD-0185312,R-0426,2025-03-09,23.39,app,delivery,completed,2025-03-01,1,23.39
ORD-0100972,R-0227,2025-03-09,38.2,web,delivery,completed,2025-03-01,1,38.2
ORD-0150027,R-0358,2025-03-09,49.37,app,delivery,completed,2025-03-01,1,49.37
ORD-0178734,R-0420,2025-03-09,16.97,app,pickup,completed,2025-03-01,1,16.97
ORD-0150043,R-0358,2025-03-09,23.5,app,delivery,completed,2025-03-01,1,23.5
ORD-0161539,R-0376,2025-03-09,27.23,app,delivery,completed,2025-03-01,1,27.23
ORD-0192562,R-0446,2025-03-09,62.59,web,pickup,completed,2025-03-01,1,62.59
ORD-0227506,R-0531,2025-03-09,23.35,web,pickup,completed,2025-03-01,1,23.35
ORD-0074039,R-0171,2025-03-09,16.37,app,delivery,completed,2025-03-01,1,16.37
ORD-0074037,R-0171,2025-03-09,21.81,web,pickup,completed,2025-03-01,1,21.81
ORD-0074036,R-0171,2025-03-09,8.01,app,delivery,completed,2025-03-01,1,8.01
ORD-0213417,R-0491,2025-03-09,28.86,app,delivery,completed,2025-03-01,1,28.86
ORD-0147997,R-0357,2025-03-09,27.06,web,delivery,completed,2025-03-01,1,27.06
ORD-0160533,R-0375,2025-03-09,21.55,web,delivery,completed,2025-03-01,1,21.55
ORD-0160535,R-0375,2025-03-09,40.17,web,delivery,completed,2025-03-01,1,40.17
ORD-0005848,R-0010,2025-03-09,34.08,web,delivery,completed,2025-03-01,1,34.08
ORD-0079724,R-0184,2025-03-09,25.86,web,pickup,completed,2025-03-01,1,25.86
ORD-0075234,R-0175,2025-03-09,22.25,web,delivery,completed,2025-03-01,1,22.25
ORD-0192578,R-0446,2025-03-09,44.43,app,delivery,completed,2025-03-01,1,44.43
ORD-0192622,R-0446,2025-03-09,60.41,app,delivery,completed,2025-03-01,1,60.41
ORD-0148021,R-0357,2025-03-09,26.7,web,delivery,completed,2025-03-01,1,26.7
ORD-0160555,R-0375,2025-03-09,21.77,app,pickup,completed,2025-03-01,1,21.77
ORD-0160561,R-0375,2025-03-09,37.04,app,delivery,completed,2025-03-01,1,37.04
ORD-0140463,R-0344,2025-03-09,43.57,web,delivery,completed,2025-03-01,1,43.57
ORD-0192643,R-0446,2025-03-09,33.43,web,pickup,completed,2025-03-01,1,33.43
ORD-0213434,R-0491,2025-03-09,21.69,web,delivery,completed,2025-03-01,1,21.69
ORD-0224762,R-0525,2025-03-09,19.45,app,pickup,completed,2025-03-01,1,19.45
ORD-0059890,R-0146,2025-03-09,29.99,app,pickup,completed,2025-03-01,1,29.99
ORD-0033523,R-0074,2025-03-09,32.52,app,pickup,completed,2025-03-01,1,32.52
ORD-0061521,R-0154,2025-03-09,28.42,app,delivery,completed,2025-03-01,1,28.42
ORD-0051193,R-0126,2025-03-09,36.58,web,pickup,completed,2025-03-01,1,36.58
ORD-0033527,R-0074,2025-03-09,27.63,app,delivery,completed,2025-03-01,1,27.63
ORD-0043987,R-0104,2025-03-09,28.53,app,delivery,completed,2025-03-01,1,28.53
ORD-0016170,R-0025,2025-03-09,33.06,app,delivery,completed,2025-03-01,1,33.06
ORD-0244723,R-0568,2025-03-09,85.5,app,pickup,completed,2025-03-01,1,85.5
ORD-0016172,R-0025,2025-03-09,35.67,web,pickup,completed,2025-03-01,1,35.67
ORD-0245907,R-0570,2025-03-09,57.69,app,delivery,completed,2025-03-01,1,57.69
ORD-0245875,R-0570,2025-03-09,65.01,app,delivery,completed,2025-03-01,1,65.01
ORD-0059911,R-0146,2025-03-09,43.3,app,delivery,completed,2025-03-01,1,43.3
ORD-0059912,R-0146,2025-03-09,64.78,app,delivery,completed,2025-03-01,1,64.78
ORD-0245880,R-0570,2025-03-09,36.27,app,delivery,completed,2025-03-01,1,36.27
ORD-0043965,R-0104,2025-03-09,30.31,web,pickup,completed,2025-03-01,1,30.31
ORD-0061504,R-0154,2025-03-09,69.66,web,delivery,completed,2025-03-01,1,69.66
ORD-0050345,R-0124,2025-03-09,62.27,app,delivery,completed,2025-03-01,1,62.27
ORD-0230391,R-0538,2025-03-09,25.82,app,pickup,completed,2025-03-01,1,25.82
ORD-0033524,R-0074,2025-03-09,33.84,app,pickup,completed,2025-03-01,1,33.84
ORD-0061516,R-0154,2025-03-09,39.64,web,delivery,completed,2025-03-01,1,39.64
ORD-0051216,R-0126,2025-03-09,28.87,web,delivery,completed,2025-03-01,1,28.87
ORD-0016163,R-0025,2025-03-09,15.63,web,pickup,completed,2025-03-01,1,15.63
ORD-0244744,R-0568,2025-03-09,50.81,app,pickup,completed,2025-03-01,1,50.81
ORD-0005895,R-0010,2025-03-09,38.19,app,pickup,completed,2025-03-01,1,38.19
ORD-0245877,R-0570,2025-03-09,34.38,web,delivery,completed,2025-03-01,1,34.38
ORD-0048762,R-0119,2025-03-09,32.83,app,delivery,cancelled,2025-03-01,0,0.0
ORD-0025659,R-0053,2025-03-09,50.92,web,pickup,completed,2025-03-01,1,50.92
ORD-0051227,R-0126,2025-03-09,47.2,web,pickup,completed,2025-03-01,1,47.2
ORD-0150024,R-0358,2025-03-10,85.33,web,delivery,completed,2025-03-01,1,85.33
ORD-0192630,R-0446,2025-03-10,31.63,app,delivery,completed,2025-03-01,1,31.63
ORD-0192617,R-0446,2025-03-10,45.76,app,delivery,completed,2025-03-01,1,45.76
ORD-0160538,R-0375,2025-03-10,23.03,web,delivery,completed,2025-03-01,1,23.03
ORD-0059264,R-0143,2025-03-10,76.75,app,pickup,completed,2025-03-01,1,76.75
ORD-0059887,R-0146,2025-03-10,40.56,app,delivery,completed,2025-03-01,1,40.56
ORD-0120100,R-0294,2025-03-10,53.8,app,delivery,completed,2025-03-01,1,53.8
ORD-0134749,R-0330,2025-03-10,20.36,app,delivery,completed,2025-03-01,1,20.36
ORD-0213389,R-0491,2025-03-10,16.86,web,pickup,completed,2025-03-01,1,16.86
ORD-0230438,R-0538,2025-03-10,13.2,web,pickup,completed,2025-03-01,1,13.2
ORD-0160558,R-0375,2025-03-10,27.37,web,pickup,completed,2025-03-01,1,27.37
ORD-0132589,R-0324,2025-03-10,19.32,app,delivery,completed,2025-03-01,1,19.32
ORD-0150055,R-0358,2025-03-10,34.48,app,delivery,completed,2025-03-01,1,34.48
ORD-0120102,R-0294,2025-03-10,24.31,web,delivery,completed,2025-03-01,1,24.31
ORD-0075251,R-0175,2025-03-10,19.21,web,delivery,completed,2025-03-01,1,19.21
ORD-0224741,R-0525,2025-03-10,19.71,app,delivery,completed,2025-03-01,1,19.71
ORD-0224803,R-0525,2025-03-10,32.68,web,pickup,completed,2025-03-01,1,32.68
ORD-0192559,R-0446,2025-03-10,38.84,app,delivery,completed,2025-03-01,1,38.84
ORD-0249594,R-0586,2025-03-10,8.8,app,pickup,completed,2025-03-01,1,8.8
ORD-0132583,R-0324,2025-03-10,12.98,web,delivery,completed,2025-03-01,1,12.98
ORD-0214940,R-0495,2025-03-10,57.48,web,pickup,completed,2025-03-01,1,57.48
ORD-0192577,R-0446,2025-03-10,31.07,app,delivery,completed,2025-03-01,1,31.07
ORD-0249588,R-0586,2025-03-10,15.78,web,delivery,completed,2025-03-01,1,15.78
ORD-0213387,R-0491,2025-03-10,24.92,app,pickup,completed,2025-03-01,1,24.92
ORD-0152229,R-0363,2025-03-10,25.63,app,delivery,completed,2025-03-01,1,25.63
ORD-0132575,R-0324,2025-03-10,41.07,app,delivery,completed,2025-03-01,1,41.07
ORD-0230396,R-0538,2025-03-10,23.67,app,delivery,completed,2025-03-01,1,23.67
ORD-0192540,R-0446,2025-03-10,18.38,app,delivery,completed,2025-03-01,1,18.38
ORD-0033535,R-0074,2025-03-10,28.33,app,delivery,completed,2025-03-01,1,28.33
ORD-0185330,R-0426,2025-03-10,51.31,app,pickup,completed,2025-03-01,1,51.31
ORD-0150029,R-0358,2025-03-10,40.89,app,delivery,cancelled,2025-03-01,0,0.0
ORD-0213418,R-0491,2025-03-10,29.3,web,pickup,completed,2025-03-01,1,29.3
ORD-0059246,R-0143,2025-03-10,59.56,app,pickup,completed,2025-03-01,1,59.56
ORD-0185311,R-0426,2025-03-10,54.82,web,delivery,completed,2025-03-01,1,54.82
ORD-0005861,R-0010,2025-03-10,58.55,app,delivery,completed,2025-03-01,1,58.55
ORD-0073997,R-0171,2025-03-10,23.08,app,delivery,completed,2025-03-01,1,23.08
ORD-0152245,R-0363,2025-03-10,27.9,web,pickup,completed,2025-03-01,1,27.9
ORD-0059870,R-0146,2025-03-10,43.0,app,pickup,completed,2025-03-01,1,43.0
ORD-0185305,R-0426,2025-03-10,49.1,web,pickup,completed,2025-03-01,1,49.1
ORD-0157431,R-0369,2025-03-10,22.9,app,delivery,completed,2025-03-01,1,22.9
ORD-0249575,R-0586,2025-03-10,21.57,web,pickup,completed,2025-03-01,1,21.57
ORD-0044000,R-0104,2025-03-10,34.04,web,pickup,completed,2025-03-01,1,34.04
ORD-0033532,R-0074,2025-03-10,39.0,app,delivery,completed,2025-03-01,1,39.0
ORD-0224777,R-0525,2025-03-10,31.45,web,delivery,completed,2025-03-01,1,31.45
ORD-0244728,R-0568,2025-03-10,98.02,app,delivery,completed,2025-03-01,1,98.02
ORD-0140467,R-0344,2025-03-10,32.18,app,delivery,completed,2025-03-01,1,32.18
ORD-0148016,R-0357,2025-03-10,36.61,web,pickup,completed,2025-03-01,1,36.61
ORD-0247807,R-0579,2025-03-10,22.65,web,delivery,completed,2025-03-01,1,22.65
ORD-0059259,R-0143,2025-03-10,44.86,app,pickup,completed,2025-03-01,1,44.86
ORD-0230440,R-0538,2025-03-10,28.14,web,delivery,completed,2025-03-01,1,28.14
ORD-0152256,R-0363,2025-03-10,15.47,web,delivery,completed,2025-03-01,1,15.47
ORD-0016166,R-0025,2025-03-10,16.42,web,pickup,completed,2025-03-01,1,16.42
ORD-0244761,R-0568,2025-03-10,34.54,web,delivery,completed,2025-03-01,1,34.54
ORD-0005896,R-0010,2025-03-10,36.85,web,delivery,completed,2025-03-01,1,36.85
ORD-0005857,R-0010,2025-03-10,26.67,web,pickup,completed,2025-03-01,1,26.67
ORD-0051162,R-0126,2025-03-10,16.48,app,pickup,completed,2025-03-01,1,16.48
ORD-0230390,R-0538,2025-03-10,34.58,web,delivery,completed,2025-03-01,1,34.58
ORD-0152272,R-0363,2025-03-10,17.72,app,pickup,completed,2025-03-01,1,17.72
ORD-0074033,R-0171,2025-03-10,24.53,app,pickup,completed,2025-03-01,1,24.53
ORD-0152283,R-0363,2025-03-10,10.97,app,pickup,completed,2025-03-01,1,10.97
ORD-0016171,R-0025,2025-03-10,23.22,app,pickup,completed,2025-03-01,1,23.22
ORD-0192628,R-0446,2025-03-10,45.38,web,pickup,completed,2025-03-01,1,45.38
ORD-0192603,R-0446,2025-03-10,31.15,app,delivery,completed,2025-03-01,1,31.15
ORD-0044005,R-0104,2025-03-11,21.92,web,delivery,completed,2025-03-01,1,21.92
ORD-0224757,R-0525,2025-03-11,10.78,web,pickup,completed,2025-03-01,1,10.78
ORD-0051220,R-0126,2025-03-11,20.05,app,pickup,completed,2025-03-01,1,20.05
ORD-0224792,R-0525,2025-03-11,17.26,app,delivery,completed,2025-03-01,1,17.26
ORD-0051225,R-0126,2025-03-11,13.78,app,delivery,completed,2025-03-01,1,13.78
ORD-0033529,R-0074,2025-03-11,26.87,app,pickup,completed,2025-03-01,1,26.87
ORD-0079751,R-0184,2025-03-11,13.16,app,pickup,completed,2025-03-01,1,13.16
ORD-0224737,R-0525,2025-03-11,15.47,app,delivery,completed,2025-03-01,1,15.47
ORD-0051233,R-0126,2025-03-11,29.39,app,delivery,completed,2025-03-01,1,29.39
ORD-0150031,R-0358,2025-03-11,28.63,app,delivery,completed,2025-03-01,1,28.63
ORD-0244732,R-0568,2025-03-11,37.49,app,delivery,completed,2025-03-01,1,37.49
ORD-0051208,R-0126,2025-03-11,19.9,web,pickup,completed,2025-03-01,1,19.9
ORD-0086384,R-0196,2025-03-11,37.09,web,pickup,completed,2025-03-01,1,37.09
ORD-0162552,R-0379,2025-03-11,18.98,web,delivery,completed,2025-03-01,1,18.98
ORD-0005884,R-0010,2025-03-11,26.1,app,pickup,completed,2025-03-01,1,26.1
ORD-0101691,R-0230,2025-03-11,23.57,app,delivery,completed,2025-03-01,1,23.57
ORD-0166584,R-0388,2025-03-11,30.73,app,pickup,completed,2025-03-01,1,30.73
ORD-0213442,R-0491,2025-03-11,35.61,app,pickup,completed,2025-03-01,1,35.61
ORD-0074004,R-0171,2025-03-11,38.18,app,delivery,refunded,2025-03-01,0,0.0
ORD-0245889,R-0570,2025-03-11,18.92,web,delivery,completed,2025-03-01,1,18.92
ORD-0214936,R-0495,2025-03-11,90.33,app,delivery,completed,2025-03-01,1,90.33
ORD-0148009,R-0357,2025-03-11,20.4,app,pickup,completed,2025-03-01,1,20.4
ORD-0249544,R-0586,2025-03-11,23.98,web,pickup,completed,2025-03-01,1,23.98
ORD-0016143,R-0025,2025-03-11,22.3,web,pickup,completed,2025-03-01,1,22.3
ORD-0005871,R-0010,2025-03-11,52.56,app,delivery,completed,2025-03-01,1,52.56
ORD-0213428,R-0491,2025-03-11,23.15,web,pickup,completed,2025-03-01,1,23.15
ORD-0152239,R-0363,2025-03-11,10.48,web,pickup,completed,2025-03-01,1,10.48
ORD-0101686,R-0230,2025-03-11,31.94,web,delivery,completed,2025-03-01,1,31.94
ORD-0178738,R-0420,2025-03-11,21.02,web,pickup,completed,2025-03-01,1,21.02
ORD-0152246,R-0363,2025-03-11,14.52,app,pickup,completed,2025-03-01,1,14.52
ORD-0061500,R-0154,2025-03-11,35.97,app,delivery,completed,2025-03-01,1,35.97
ORD-0134756,R-0330,2025-03-11,31.21,web,pickup,completed,2025-03-01,1,31.21
ORD-0091074,R-0207,2025-03-11,41.71,app,pickup,completed,2025-03-01,1,41.71
ORD-0249585,R-0586,2025-03-11,12.6,web,delivery,completed,2025-03-01,1,12.6
ORD-0150054,R-0358,2025-03-11,36.69,app,delivery,completed,2025-03-01,1,36.69
ORD-0043971,R-0104,2025-03-11,20.52,app,delivery,completed,2025-03-01,1,20.52
ORD-0214931,R-0495,2025-03-11,37.6,web,delivery,completed,2025-03-01,1,37.6
ORD-0192558,R-0446,2025-03-11,37.23,app,pickup,cancelled,2025-03-01,0,0.0
ORD-0079705,R-0184,2025-03-11,15.0,web,delivery,completed,2025-03-01,1,15.0
ORD-0249566,R-0586,2025-03-11,17.83,app,delivery,completed,2025-03-01,1,17.83
ORD-0161544,R-0376,2025-03-11,41.28,app,pickup,completed,2025-03-01,1,41.28
ORD-0091067,R-0207,2025-03-11,60.5,app,delivery,completed,2025-03-01,1,60.5
ORD-0091073,R-0207,2025-03-11,76.15,app,pickup,completed,2025-03-01,1,76.15
ORD-0074044,R-0171,2025-03-11,17.87,app,delivery,completed,2025-03-01,1,17.87
ORD-0224735,R-0525,2025-03-12,16.46,web,delivery,completed,2025-03-01,1,16.46
ORD-0043977,R-0104,2025-03-12,28.95,app,delivery,completed,2025-03-01,1,28.95
ORD-0152268,R-0363,2025-03-12,12.43,app,delivery,completed,2025-03-01,1,12.43
ORD-0101695,R-0230,2025-03-12,50.28,app,delivery,completed,2025-03-01,1,50.28
ORD-0192631,R-0446,2025-03-12,82.88,app,pickup,completed,2025-03-01,1,82.88
ORD-0043968,R-0104,2025-03-12,24.86,app,delivery,completed,2025-03-01,1,24.86
ORD-0152259,R-0363,2025-03-12,13.52,app,pickup,refunded,2025-03-01,0,0.0
ORD-0192613,R-0446,2025-03-12,24.87,web,delivery,completed,2025-03-01,1,24.87
ORD-0185297,R-0426,2025-03-12,45.91,app,delivery,completed,2025-03-01,1,45.91
ORD-0005899,R-0010,2025-03-12,47.96,web,delivery,completed,2025-03-01,1,47.96
ORD-0079760,R-0184,2025-03-12,15.41,app,delivery,completed,2025-03-01,1,15.41
ORD-0230400,R-0538,2025-03-12,13.95,app,pickup,completed,2025-03-01,1,13.95
ORD-0214927,R-0495,2025-03-12,42.58,app,pickup,completed,2025-03-01,1,42.58
ORD-0249560,R-0586,2025-03-12,32.79,app,pickup,completed,2025-03-01,1,32.79
ORD-0050344,R-0124,2025-03-12,31.6,web,delivery,completed,2025-03-01,1,31.6
ORD-0162535,R-0379,2025-03-12,33.03,web,delivery,completed,2025-03-01,1,33.03
ORD-0134748,R-0330,2025-03-12,30.21,web,delivery,completed,2025-03-01,1,30.21
ORD-0074040,R-0171,2025-03-12,22.05,web,pickup,refunded,2025-03-01,0,0.0
ORD-0134755,R-0330,2025-03-12,16.93,app,pickup,completed,2025-03-01,1,16.93
ORD-0016176,R-0025,2025-03-12,16.56,web,delivery,completed,2025-03-01,1,16.56
ORD-0074025,R-0171,2025-03-12,9.58,app,pickup,completed,2025-03-01,1,9.58
ORD-0247802,R-0579,2025-03-12,29.25,web,delivery,completed,2025-03-01,1,29.25
ORD-0244739,R-0568,2025-03-12,57.47,app,pickup,completed,2025-03-01,1,57.47
ORD-0016168,R-0025,2025-03-12,23.79,web,pickup,completed,2025-03-01,1,23.79
ORD-0213439,R-0491,2025-03-12,27.81,app,pickup,completed,2025-03-01,1,27.81
ORD-0073994,R-0171,2025-03-12,18.66,app,pickup,completed,2025-03-01,1,18.66
ORD-0073990,R-0171,2025-03-12,26.34,web,pickup,completed,2025-03-01,1,26.34
ORD-0244748,R-0568,2025-03-12,63.6,app,pickup,completed,2025-03-01,1,63.6
ORD-0142919,R-0350,2025-03-12,21.09,web,delivery,completed,2025-03-01,1,21.09
ORD-0140499,R-0344,2025-03-12,36.5,web,pickup,completed,2025-03-01,1,36.5
ORD-0224729,R-0525,2025-03-12,27.6,app,pickup,completed,2025-03-01,1,27.6
ORD-0132579,R-0324,2025-03-12,32.53,app,delivery,completed,2025-03-01,1,32.53
ORD-0213386,R-0491,2025-03-12,30.26,app,pickup,completed,2025-03-01,1,30.26
ORD-0100975,R-0227,2025-03-12,39.12,app,delivery,completed,2025-03-01,1,39.12
ORD-0079710,R-0184,2025-03-12,12.76,app,pickup,cancelled,2025-03-01,0,0.0
ORD-0192586,R-0446,2025-03-12,30.62,app,pickup,completed,2025-03-01,1,30.62
ORD-0245868,R-0570,2025-03-12,25.39,app,delivery,completed,2025-03-01,1,25.39
ORD-0214939,R-0495,2025-03-12,57.55,web,pickup,completed,2025-03-01,1,57.55
ORD-0192587,R-0446,2025-03-12,27.87,app,pickup,completed,2025-03-01,1,27.87
ORD-0048765,R-0119,2025-03-12,43.02,web,pickup,completed,2025-03-01,1,43.02
ORD-0160559,R-0375,2025-03-12,26.51,web,delivery,completed,2025-03-01,1,26.51
ORD-0249562,R-0586,2025-03-12,18.21,app,pickup,completed,2025-03-01,1,18.21
ORD-0059876,R-0146,2025-03-12,20.16,web,pickup,cancelled,2025-03-01,0,0.0
ORD-0161527,R-0376,2025-03-12,50.35,app,pickup,completed,2025-03-01,1,50.35
ORD-0245865,R-0570,2025-03-12,36.55,web,delivery,completed,2025-03-01,1,36.55
ORD-0025587,R-0050,2025-03-12,12.66,app,pickup,completed,2025-03-01,1,12.66
ORD-0192581,R-0446,2025-03-12,39.07,app,delivery,completed,2025-03-01,1,39.07
ORD-0105294,R-0236,2025-03-13,27.92,app,pickup,completed,2025-03-01,1,27.92
ORD-0051223,R-0126,2025-03-13,29.57,web,pickup,completed,2025-03-01,1,29.57
ORD-0140476,R-0344,2025-03-13,17.25,app,delivery,completed,2025-03-01,1,17.25
ORD-0214949,R-0495,2025-03-13,54.09,app,delivery,completed,2025-03-01,1,54.09
ORD-0051222,R-0126,2025-03-13,28.04,app,pickup,completed,2025-03-01,1,28.04
ORD-0244755,R-0568,2025-03-13,68.49,web,pickup,completed,2025-03-01,1,68.49
ORD-0120108,R-0294,2025-03-13,17.7,web,delivery,completed,2025-03-01,1,17.7
ORD-0245881,R-0570,2025-03-13,23.62,app,delivery,completed,2025-03-01,1,23.62
ORD-0105267,R-0236,2025-03-13,25.01,web,pickup,completed,2025-03-01,1,25.01
ORD-0238863,R-0550,2025-03-13,68.08,web,pickup,completed,2025-03-01,1,68.08
ORD-0048756,R-0119,2025-03-13,37.98,web,pickup,completed,2025-03-01,1,37.98
ORD-0105263,R-0236,2025-03-13,22.18,app,delivery,completed,2025-03-01,1,22.18
ORD-0005891,R-0010,2025-03-13,33.72,web,delivery,completed,2025-03-01,1,33.72
ORD-0192642,R-0446,2025-03-13,39.15,web,pickup,completed,2025-03-01,1,39.15
ORD-0224743,R-0525,2025-03-13,41.69,web,delivery,completed,2025-03-01,1,41.69
ORD-0213410,R-0491,2025-03-13,48.55,app,delivery,completed,2025-03-01,1,48.55
ORD-0213397,R-0491,2025-03-13,36.95,web,pickup,cancelled,2025-03-01,0,0.0
ORD-0230432,R-0538,2025-03-13,45.51,app,delivery,completed,2025-03-01,1,45.51
ORD-0140495,R-0344,2025-03-13,14.9,web,delivery,completed,2025-03-01,1,14.9
ORD-0227510,R-0531,2025-03-13,30.54,app,delivery,completed,2025-03-01,1,30.54
ORD-0025644,R-0053,2025-03-13,23.86,app,pickup,completed,2025-03-01,1,23.86
ORD-0247801,R-0579,2025-03-13,29.01,app,delivery,completed,2025-03-01,1,29.01
ORD-0192595,R-0446,2025-03-13,34.77,app,delivery,completed,2025-03-01,1,34.77
ORD-0016181,R-0025,2025-03-13,23.77,app,pickup,completed,2025-03-01,1,23.77
ORD-0157428,R-0369,2025-03-13,7.65,app,pickup,completed,2025-03-01,1,7.65
ORD-0224784,R-0525,2025-03-13,33.82,web,pickup,completed,2025-03-01,1,33.82
ORD-0230393,R-0538,2025-03-13,22.82,app,delivery,completed,2025-03-01,1,22.82
ORD-0224791,R-0525,2025-03-13,26.39,web,delivery,completed,2025-03-01,1,26.39
ORD-0157444,R-0369,2025-03-13,16.38,web,delivery,completed,2025-03-01,1,16.38
ORD-0016188,R-0025,2025-03-13,24.13,app,pickup,completed,2025-03-01,1,24.13
ORD-0162532,R-0379,2025-03-13,8.41,web,delivery,completed,2025-03-01,1,8.41
ORD-0162523,R-0379,2025-03-13,25.29,web,delivery,completed,2025-03-01,1,25.29
ORD-0075252,R-0175,2025-03-13,26.13,web,delivery,completed,2025-03-01,1,26.13
ORD-0079731,R-0184,2025-03-13,17.54,web,pickup,completed,2025-03-01,1,17.54
ORD-0025652,R-0053,2025-03-13,26.33,web,pickup,completed,2025-03-01,1,26.33
ORD-0079713,R-0184,2025-03-13,22.61,app,delivery,completed,2025-03-01,1,22.61
ORD-0152275,R-0363,2025-03-13,7.3,app,pickup,completed,2025-03-01,1,7.3
ORD-0061515,R-0154,2025-03-13,30.41,web,pickup,completed,2025-03-01,1,30.41
ORD-0161524,R-0376,2025-03-13,51.42,web,pickup,completed,2025-03-01,1,51.42
ORD-0152271,R-0363,2025-03-13,11.97,web,pickup,completed,2025-03-01,1,11.97
ORD-0152261,R-0363,2025-03-13,14.79,app,pickup,completed,2025-03-01,1,14.79
ORD-0074007,R-0171,2025-03-13,25.47,web,pickup,completed,2025-03-01,1,25.47
ORD-0051178,R-0126,2025-03-13,50.84,app,delivery,completed,2025-03-01,1,50.84
ORD-0230431,R-0538,2025-03-13,23.72,app,delivery,completed,2025-03-01,1,23.72
ORD-0185304,R-0426,2025-03-13,24.29,web,delivery,completed,2025-03-01,1,24.29
ORD-0059270,R-0143,2025-03-13,74.88,app,pickup,cancelled,2025-03-01,0,0.0
